user_id,query_type,timestamp,latency_sec,retrieval_score,error_flag,rolling_score,degradation_flag,latency_anomaly,health_score
user_67,finance,2025-01-05 02:58:00,1.06,0.694,0,0.7468,0,0,0.765706966924701
user_1,sales,2025-01-05 03:00:00,1.159,0.875,0,0.7486400000000001,0,0,0.8276565798733286
user_129,support,2025-01-05 03:02:00,1.368,0.825,0,0.7489399999999999,0,0,0.785594651653765
user_234,engineering,2025-01-05 03:04:00,1.45,0.883,0,0.7500800000000001,0,0,0.8001387755102041
user_255,sales,2025-01-05 03:06:00,1.794,0.65,0,0.74958,0,0,0.6706263194933146
user_2,sales,2025-01-05 03:08:00,1.291,0.472,0,0.74094,0,0,0.6525227304714989
user_252,finance,2025-01-05 03:10:00,1.767,0.649,0,0.73838,0,0,0.6730764250527796
user_111,sales,2025-01-05 03:12:00,1.892,0.648,0,0.73832,0,0,0.6594814919071077
user_243,engineering,2025-01-05 03:14:00,1.387,0.711,0,0.7392799999999999,0,0,0.7379890218156229
user_209,engineering,2025-01-05 03:16:00,0.989,0.817,0,0.7400199999999999,0,0,0.8224016889514427
user_40,sales,2025-01-05 03:18:00,1.799,0.707,0,0.7398399999999999,0,0,0.6928985221674877
user_3,finance,2025-01-05 03:20:00,1.85,0.643,0,0.73414,0,0,0.6619149894440535
user_280,hr,2025-01-05 03:22:00,1.807,0.766,0,0.72946,0,0,0.7156540464461647
user_285,finance,2025-01-05 03:24:00,1.355,0.583,0,0.7290800000000001,0,0,0.6901669247009148
user_25,finance,2025-01-05 03:26:00,0.97,0.746,0,0.73112,0,0,0.7960073187895849
user_75,support,2025-01-05 03:28:00,1.735,0.719,1,0.72702,0,0,0.4044543279380718
user_178,support,2025-01-05 03:30:00,0.806,0.784,0,0.72742,0,0,0.8285190710767065
user_74,support,2025-01-05 03:32:00,2.182,0.8,0,0.73128,0,0,0.6896692470091486
user_295,sales,2025-01-05 03:34:00,1.09,0.785,0,0.72852,0,0,0.7989401829697396
user_152,hr,2025-01-05 03:36:00,0.775,0.968,0,0.73362,0,0,0.9053914144968331
user_44,support,2025-01-05 03:38:00,1.917,0.617,0,0.7291199999999999,0,0,0.6444425052779732
user_55,engineering,2025-01-05 03:40:00,1.902,0.787,0,0.72698,0,0,0.714025897255454
user_91,finance,2025-01-05 03:42:00,1.539,0.749,0,0.7267,0,0,0.7371439831104856
user_145,sales,2025-01-05 03:44:00,1.233,0.66,0,0.73342,0,0,0.7338451794510907
user_293,sales,2025-01-05 03:46:00,0.764,0.612,0,0.7314399999999999,0,0,0.7641525686136523
user_90,engineering,2025-01-05 03:48:00,1.751,0.777,0,0.73158,0,0,0.7259653764954257
user_296,hr,2025-01-05 03:50:00,0.784,0.764,0,0.7316400000000001,0,0,0.8228413793103448
user_18,support,2025-01-05 03:52:00,0.411,0.622,0,0.73472,0,0,0.8054150598170302
user_153,hr,2025-01-05 03:54:00,1.806,0.674,0,0.7332000000000001,0,0,0.6789596059113301
user_188,engineering,2025-01-05 03:56:00,1.734,0.737,0,0.7300399999999999,0,0,0.7117598874032371
user_34,engineering,2025-01-05 03:58:00,1.542,0.588,0,0.7217999999999999,0,0,0.6724273047149893
user_281,support,2025-01-05 04:00:00,1.461,0.437,0,0.71572,0,0,0.6205776213933849
user_149,engineering,2025-01-05 04:02:00,0.989,0.941,0,0.72238,0,0,0.8720016889514426
user_68,support,2025-01-05 04:04:00,1.216,0.616,0,0.72128,0,0,0.7180396903589021
user_140,hr,2025-01-05 04:06:00,1.787,1.0,0,0.7299199999999999,0,0,0.8113652357494723
user_269,engineering,2025-01-05 04:08:00,1.077,0.522,0,0.7288800000000001,0,0,0.6951124560168895
user_268,finance,2025-01-05 04:10:00,1.223,0.862,0,0.73056,0,0,0.8157007741027444
user_107,sales,2025-01-05 04:12:00,1.103,0.453,0,0.72328,0,0,0.6647679099225898
user_29,support,2025-01-05 04:14:00,1.519,0.644,1,0.71902,0,0,0.3972551724137931
user_292,sales,2025-01-05 04:16:00,0.982,0.528,0,0.71896,0,0,0.7075406052076003
user_44,engineering,2025-01-05 04:18:00,0.054,0.584,0,0.7164400000000001,0,0,0.8278997888810697
user_147,engineering,2025-01-05 04:20:00,0.941,0.669,0,0.7129800000000001,0,0,0.7682685432793808
user_162,hr,2025-01-05 04:22:00,1.954,0.6,0,0.7142999999999999,0,0,0.6337368050668544
user_269,sales,2025-01-05 04:24:00,1.686,0.772,0,0.71278,0,0,0.7308267417311752
user_181,finance,2025-01-05 04:26:00,2.039,0.739,0,0.70768,0,0,0.6803642505277974
user_288,engineering,2025-01-05 04:28:00,0.253,0.726,0,0.70596,0,0,0.8636934553131597
user_266,engineering,2025-01-05 04:30:00,0.076,0.581,0,0.70402,0,0,0.8243774806474313
user_252,finance,2025-01-05 04:32:00,1.127,0.732,0,0.69866,0,0,0.7738344827586208
user_119,hr,2025-01-05 04:34:00,1.667,0.815,0,0.70662,0,0,0.7500323715693173
user_99,support,2025-01-05 04:36:00,1.978,0.89,0,0.7084600000000001,0,0,0.7472033779028853
user_60,support,2025-01-05 04:38:00,1.597,1.0,0,0.71458,0,0,0.8314215341308937
user_238,support,2025-01-05 04:40:00,1.639,0.952,0,0.71612,0,0,0.807788036593948
user_106,sales,2025-01-05 04:42:00,0.414,0.704,0,0.7137,0,0,0.8378983814215342
user_212,engineering,2025-01-05 04:44:00,1.395,0.761,0,0.7112599999999999,0,0,0.7571445460942998
user_23,hr,2025-01-05 04:46:00,0.829,0.871,0,0.71568,0,0,0.860891203377903
user_179,sales,2025-01-05 04:48:00,1.729,0.738,0,0.721,0,0,0.712687684729064
user_108,support,2025-01-05 04:50:00,1.071,0.338,0,0.71478,0,0,0.6221458128078818
user_103,hr,2025-01-05 04:52:00,1.627,0.708,0,0.71598,0,0,0.7114547501759325
user_130,support,2025-01-05 04:54:00,1.222,0.933,0,0.7204200000000001,0,0,0.84420633356791
user_157,hr,2025-01-05 04:56:00,1.345,0.757,0,0.7192200000000001,0,0,0.7608225193525686
user_259,sales,2025-01-05 04:58:00,0.912,0.748,0,0.72004,0,0,0.8029297677691767
user_165,support,2025-01-05 05:00:00,0.843,0.784,0,0.7228600000000001,0,0,0.8246133708655876
user_58,hr,2025-01-05 05:02:00,0.97,0.699,0,0.72152,0,0,0.7772073187895847
user_174,engineering,2025-01-05 05:04:00,1.198,1.0,0,0.72986,0,0,0.8735397607318789
user_291,sales,2025-01-05 05:06:00,0.413,0.403,0,0.7230000000000001,0,0,0.7176039408866994
user_14,finance,2025-01-05 05:08:00,0.642,0.708,0,0.7227800000000001,0,0,0.8154308233638283
user_99,hr,2025-01-05 05:10:00,0.924,0.661,0,0.7203200000000001,0,0,0.7668630541871921
user_173,engineering,2025-01-05 05:12:00,0.919,0.712,0,0.71856,0,0,0.787790851513019
user_242,support,2025-01-05 05:14:00,0.855,0.647,0,0.7158,0,0,0.768546657283603
user_69,engineering,2025-01-05 05:16:00,0.925,0.661,0,0.70966,0,0,0.7667574947220268
user_79,engineering,2025-01-05 05:18:00,0.785,0.839,0,0.7141,0,0,0.8527358198451795
user_274,hr,2025-01-05 05:20:00,1.009,0.719,0,0.71274,0,0,0.7810904996481352
user_236,engineering,2025-01-05 05:22:00,1.059,0.328,0,0.7043200000000001,0,0,0.6194125263898662
user_28,sales,2025-01-05 05:24:00,0.768,0.854,0,0.7082,0,0,0.8605303307529908
user_153,sales,2025-01-05 05:26:00,0.793,0.635,0,0.70866,0,0,0.7702913441238564
user_161,sales,2025-01-05 05:28:00,1.697,0.67,0,0.70652,0,0,0.6888655876143561
user_274,support,2025-01-05 05:30:00,1.194,0.701,0,0.70526,0,0,0.7543619985925405
user_106,sales,2025-01-05 05:32:00,1.175,0.971,0,0.7122399999999999,0,0,0.8643676284306827
user_169,hr,2025-01-05 05:34:00,0.844,0.839,0,0.7155400000000001,0,0,0.8465078114004223
user_33,finance,2025-01-05 05:36:00,1.544,0.841,0,0.71762,0,0,0.7734161857846586
user_143,support,2025-01-05 05:38:00,1.91,0.458,0,0.7150200000000001,0,0,0.5815814215341308
user_173,engineering,2025-01-05 05:40:00,0.531,0.617,0,0.7186199999999999,0,0,0.7907479239971851
user_273,finance,2025-01-05 05:42:00,0.959,0.786,0,0.71552,0,0,0.8131684729064039
user_292,sales,2025-01-05 05:44:00,0.781,0.623,0,0.7156600000000001,0,0,0.766758057705841
user_199,finance,2025-01-05 05:46:00,1.241,0.821,0,0.7120799999999999,0,0,0.7974007037297677
user_59,hr,2025-01-05 05:48:00,1.185,0.829,0,0.7182199999999999,0,0,0.8065120337790288
user_161,support,2025-01-05 05:50:00,0.445,0.647,0,0.7139200000000001,0,0,0.8118260380014075
user_139,engineering,2025-01-05 05:52:00,0.737,0.67,0,0.7182599999999999,0,0,0.7902026741731175
user_44,engineering,2025-01-05 05:54:00,1.159,0.494,0,0.71526,0,0,0.6752565798733285
user_121,hr,2025-01-05 05:56:00,0.928,0.323,0,0.71116,0,0,0.6312408163265306
user_231,hr,2025-01-05 05:58:00,0.482,0.833,0,0.71614,0,0,0.8823203377902886
user_110,sales,2025-01-05 06:00:00,1.182,0.671,0,0.71618,0,0,0.7436287121745251
user_154,finance,2025-01-05 06:02:00,2.013,0.546,0,0.7151000000000001,0,0,0.6059087966220971
user_57,hr,2025-01-05 06:04:00,2.046,0.711,0,0.7138800000000001,0,0,0.6684253342716397
user_19,finance,2025-01-05 06:06:00,0.814,0.675,0,0.7125999999999999,0,0,0.7840745953553836
user_47,engineering,2025-01-05 06:08:00,0.996,1.0,0,0.7180799999999999,0,0,0.8948627726952851
user_259,support,2025-01-05 06:10:00,1.324,0.295,0,0.71236,0,0,0.5782392681210415
user_247,sales,2025-01-05 06:12:00,1.543,0.69,0,0.71152,0,0,0.713121745249824
user_78,finance,2025-01-05 06:14:00,0.046,0.849,0,0.7121999999999999,0,0,0.9347442646023927
user_174,engineering,2025-01-05 06:16:00,1.544,0.698,0,0.70836,0,0,0.7162161857846587
user_268,hr,2025-01-05 06:18:00,0.878,0.869,0,0.70574,0,0,0.8549187895847994
user_167,finance,2025-01-05 06:20:00,0.854,0.904,0,0.70478,0,0,0.8714522167487686
user_50,sales,2025-01-05 06:22:00,0.865,0.727,0,0.70524,0,0,0.7994910626319494
user_67,finance,2025-01-05 06:24:00,1.375,0.77,0,0.70542,0,0,0.7628557353976073
user_18,engineering,2025-01-05 06:26:00,0.826,0.794,0,0.7038800000000001,0,0,0.8304078817733991
user_198,sales,2025-01-05 06:28:00,1.518,0.596,0,0.70104,0,0,0.6781607318789584
user_59,support,2025-01-05 06:30:00,1.389,0.723,0,0.7087399999999999,0,0,0.7425779028852921
user_159,support,2025-01-05 06:32:00,0.716,0.787,0,0.7103200000000001,0,0,0.8392194229415904
user_44,hr,2025-01-05 06:34:00,1.576,0.662,0,0.7049000000000001,0,0,0.6984382828993667
user_239,support,2025-01-05 06:36:00,0.029,0.795,0,0.7056599999999998,0,0,0.9149387755102041
user_52,sales,2025-01-05 06:38:00,0.997,0.831,0,0.70732,0,0,0.8271572132301197
user_159,support,2025-01-05 06:40:00,1.672,0.779,0,0.7072200000000001,0,0,0.7351045742434905
user_295,hr,2025-01-05 06:42:00,1.512,0.871,0,0.7106600000000001,0,0,0.7887940886699507
user_107,hr,2025-01-05 06:44:00,0.903,0.687,0,0.7044000000000001,0,0,0.7794798029556651
user_102,finance,2025-01-05 06:46:00,1.363,0.927,0,0.71488,0,0,0.8269224489795919
user_146,hr,2025-01-05 06:48:00,0.611,0.815,0,0.71702,0,0,0.861503166783955
user_272,hr,2025-01-05 06:50:00,1.742,0.718,0,0.7181599999999999,0,0,0.7033154116819141
user_225,support,2025-01-05 06:52:00,1.172,0.738,0,0.71868,0,0,0.7714843068261787
user_139,finance,2025-01-05 06:54:00,1.133,0.633,0,0.7184,0,0,0.7336011259676285
user_80,hr,2025-01-05 06:56:00,1.113,0.638,0,0.71794,0,0,0.737712315270936
user_58,support,2025-01-05 06:58:00,1.477,0.506,0,0.71128,0,0,0.6464886699507388
user_286,sales,2025-01-05 07:00:00,1.582,0.888,0,0.7146600000000001,0,0,0.7882049261083743
user_52,finance,2025-01-05 07:02:00,1.262,0.99,0,0.7278999999999999,0,0,0.8627839549612948
user_277,hr,2025-01-05 07:04:00,1.383,0.787,0,0.7265599999999999,0,0,0.7688112596762844
user_281,hr,2025-01-05 07:06:00,0.366,0.899,0,0.7318399999999999,0,0,0.9209652357494722
user_138,finance,2025-01-05 07:08:00,0.761,0.602,0,0.73048,0,0,0.7604692470091485
user_145,sales,2025-01-05 07:10:00,1.282,0.639,0,0.7292399999999999,0,0,0.7202727656579873
user_125,finance,2025-01-05 07:12:00,1.088,0.911,0,0.72804,0,0,0.8495513019000704
user_36,hr,2025-01-05 07:14:00,1.928,0.662,0,0.7244999999999999,0,0,0.6612813511611542
user_173,sales,2025-01-05 07:16:00,1.107,1.0,0,0.72768,0,0,0.8831456720619282
user_227,support,2025-01-05 07:18:00,1.922,0.499,0,0.7284999999999999,0,0,0.5967147079521464
user_66,support,2025-01-05 07:20:00,1.613,0.638,0,0.72892,0,0,0.6849325826882477
user_241,support,2025-01-05 07:22:00,0.914,0.872,0,0.73064,0,0,0.8523186488388459
user_54,engineering,2025-01-05 07:24:00,0.305,0.901,1,0.7362000000000001,0,0,0.6282043631245602
user_27,support,2025-01-05 07:26:00,1.836,0.701,0,0.7338000000000001,0,0,0.6865928219563687
user_218,engineering,2025-01-05 07:28:00,1.937,0.811,0,0.7334400000000001,0,0,0.7199313159746658
user_91,sales,2025-01-05 07:30:00,0.642,0.761,0,0.7357199999999999,0,0,0.8366308233638282
user_228,sales,2025-01-05 07:32:00,0.872,0.779,0,0.7379000000000001,0,0,0.8195521463757918
user_182,hr,2025-01-05 07:34:00,0.611,0.984,0,0.7477000000000001,0,0,0.9291031667839549
user_170,finance,2025-01-05 07:36:00,1.47,0.686,0,0.7549600000000001,0,0,0.7192275862068966
user_273,support,2025-01-05 07:38:00,1.31,0.744,0,0.7531800000000001,0,0,0.7593171006333568
user_238,sales,2025-01-05 07:40:00,0.273,0.991,0,0.75958,0,0,0.9675822660098523
user_67,support,2025-01-05 07:42:00,1.169,0.775,0,0.76416,0,0,0.7866009852216749
user_239,support,2025-01-05 07:44:00,0.546,0.778,0,0.7655,0,0,0.8535645320197045
user_233,hr,2025-01-05 07:46:00,1.385,0.601,0,0.76402,0,0,0.6942001407459535
user_238,engineering,2025-01-05 07:48:00,1.539,0.469,0,0.7534000000000001,0,0,0.6251439831104855
user_118,finance,2025-01-05 07:50:00,1.104,0.549,0,0.75848,0,0,0.7030623504574243
user_73,sales,2025-01-05 07:52:00,1.216,0.693,0,0.75854,0,0,0.7488396903589021
user_132,hr,2025-01-05 07:54:00,1.42,0.739,0,0.75634,0,0,0.7457055594651654
user_200,finance,2025-01-05 07:56:00,1.407,0.758,0,0.7575399999999999,0,0,0.7546778325123153
user_169,hr,2025-01-05 07:58:00,1.73,0.885,0,0.75786,0,0,0.7713821252638986
user_232,engineering,2025-01-05 08:00:00,0.849,0.896,0,0.7577000000000002,0,0,0.8687800140745954
user_15,support,2025-01-05 08:02:00,1.381,0.924,0,0.76164,0,0,0.823822378606615
user_243,support,2025-01-05 08:04:00,0.72,0.573,0,0.7577000000000002,0,0,0.7531971850809289
user_179,engineering,2025-01-05 08:06:00,0.617,0.971,0,0.7612399999999999,0,0,0.9232698099929628
user_236,finance,2025-01-05 08:08:00,1.793,0.885,0,0.76702,0,0,0.76473187895848
user_144,hr,2025-01-05 08:10:00,0.561,0.887,0,0.7703,0,0,0.8955811400422238
user_294,finance,2025-01-05 08:12:00,0.588,0.378,0,0.7621199999999999,0,0,0.6891310344827586
user_260,support,2025-01-05 08:14:00,0.999,0.725,0,0.76338,0,0,0.7845460942997888
user_207,support,2025-01-05 08:16:00,1.863,0.604,0,0.75956,0,0,0.6449427163969036
user_166,sales,2025-01-05 08:18:00,2.334,0.778,0,0.7585,0,0,0.6648242083040112
user_36,hr,2025-01-05 08:20:00,1.146,0.733,0,0.7575799999999999,0,0,0.7722288529204786
user_272,engineering,2025-01-05 08:22:00,0.607,0.701,0,0.7541800000000001,0,0,0.8163254046446164
user_205,sales,2025-01-05 08:24:00,1.331,0.89,1,0.75824,0,0,0.515500351864884
user_211,finance,2025-01-05 08:26:00,1.019,0.777,0,0.75524,0,0,0.8032349049964813
user_124,sales,2025-01-05 08:28:00,1.582,0.691,0,0.75276,0,0,0.7094049261083744
user_81,engineering,2025-01-05 08:30:00,1.702,0.832,0,0.75504,0,0,0.7531377902885292
user_196,support,2025-01-05 08:32:00,1.613,0.491,0,0.7500999999999999,0,0,0.6261325826882478
user_174,finance,2025-01-05 08:34:00,1.06,0.658,0,0.7506,0,0,0.751306966924701
user_220,engineering,2025-01-05 08:36:00,0.244,1.0,0,0.7578400000000001,0,0,0.9742434904996482
user_290,hr,2025-01-05 08:38:00,1.653,0.532,0,0.7583600000000001,0,0,0.6383102040816326
user_278,finance,2025-01-05 08:40:00,1.883,0.743,0,0.7554599999999999,0,0,0.6984315270935961
user_88,support,2025-01-05 08:42:00,1.425,0.662,0,0.7489,0,0,0.7143777621393386
user_293,engineering,2025-01-05 08:44:00,1.698,0.738,0,0.74792,0,0,0.7159600281491907
user_58,sales,2025-01-05 08:46:00,1.453,0.917,0,0.7482800000000001,0,0,0.8134220971147079
user_237,hr,2025-01-05 08:48:00,1.521,0.693,0,0.7500999999999999,0,0,0.7166440534834624
user_284,support,2025-01-05 08:50:00,1.162,0.501,0,0.7473400000000001,0,0,0.6777399014778325
user_227,finance,2025-01-05 08:52:00,1.63,0.335,0,0.73582,0,0,0.5619380717804363
user_157,engineering,2025-01-05 08:54:00,1.069,0.751,0,0.7376,0,0,0.7875569317382125
user_35,sales,2025-01-05 08:56:00,1.351,0.662,0,0.73084,0,0,0.7221891625615764
user_55,sales,2025-01-05 08:58:00,1.153,0.777,0,0.7364,0,0,0.7890899366643209
user_194,hr,2025-01-05 09:00:00,1.282,0.769,0,0.73902,0,0,0.7722727656579873
user_253,support,2025-01-05 09:02:00,1.023,0.784,0,0.73726,0,0,0.8056126671358199
user_46,finance,2025-01-05 09:04:00,1.849,0.738,0,0.7339999999999999,0,0,0.7000205489092188
user_71,sales,2025-01-05 09:06:00,1.307,0.736,0,0.7347,0,0,0.7564337790288529
user_0,finance,2025-01-05 09:08:00,1.819,0.711,0,0.7326999999999999,0,0,0.6923873328641801
user_76,engineering,2025-01-05 09:10:00,0.77,0.852,0,0.7345200000000002,0,0,0.85951921182266
user_272,hr,2025-01-05 09:12:00,1.048,0.843,0,0.7358,0,0,0.8265736805066854
user_199,sales,2025-01-05 09:14:00,0.97,0.591,0,0.7279399999999999,0,0,0.7340073187895848
user_295,engineering,2025-01-05 09:16:00,1.176,0.545,0,0.72512,0,0,0.6938620689655173
user_100,finance,2025-01-05 09:18:00,1.34,0.871,0,0.7276599999999999,0,0,0.8069503166783956
user_162,hr,2025-01-05 09:20:00,2.135,0.675,0,0.72134,0,0,0.6446305418719211
user_291,hr,2025-01-05 09:22:00,0.841,0.868,1,0.7232,0,0,0.5584244897959184
user_222,hr,2025-01-05 09:24:00,1.554,0.866,1,0.72496,0,0,0.482360591133005
user_45,sales,2025-01-05 09:26:00,2.145,0.752,0,0.7279800000000001,0,0,0.6743749472202674
user_4,sales,2025-01-05 09:28:00,2.268,0.7,0,0.7326,0,0,0.6405911330049261
user_261,engineering,2025-01-05 09:30:00,0.878,0.641,0,0.73444,0,0,0.7637187895847994
user_65,hr,2025-01-05 09:32:00,0.807,1.0,0,0.74058,0,0,0.9148135116115412
user_31,hr,2025-01-05 09:34:00,1.789,0.5,0,0.7358,0,0,0.6111541168191414
user_281,support,2025-01-05 09:36:00,0.314,0.566,0,0.7319599999999999,0,0,0.7932543279380717
user_0,sales,2025-01-05 09:38:00,1.05,0.683,0,0.72792,0,0,0.7623625615763547
user_183,support,2025-01-05 09:40:00,1.31,0.755,0,0.7250999999999999,0,0,0.7637171006333567
user_144,support,2025-01-05 09:42:00,0.704,0.668,0,0.71998,0,0,0.792886136523575
user_120,engineering,2025-01-05 09:44:00,1.076,0.581,0,0.72014,0,0,0.7188180154820549
user_201,hr,2025-01-05 09:46:00,1.137,0.589,0,0.7125,0,0,0.7155788881069669
user_195,engineering,2025-01-05 09:48:00,1.123,0.31,0,0.7010000000000001,0,0,0.6054567206192822
user_195,engineering,2025-01-05 09:50:00,1.653,0.811,0,0.6994800000000001,0,0,0.7499102040816327
user_279,finance,2025-01-05 09:52:00,1.39,0.854,0,0.7090000000000001,0,0,0.7948723434201267
user_88,engineering,2025-01-05 09:54:00,1.43,0.887,0,0.71224,0,0,0.8038499648135116
user_71,finance,2025-01-05 09:56:00,1.267,0.851,0,0.71718,0,0,0.806656157635468
user_284,engineering,2025-01-05 09:58:00,1.375,0.801,0,0.7176400000000001,0,0,0.7752557353976073
user_184,engineering,2025-01-05 10:00:00,0.488,0.604,0,0.71506,0,0,0.7900869809992963
user_78,hr,2025-01-05 10:02:00,1.315,0.641,0,0.7138599999999999,0,0,0.71758930330753
user_64,finance,2025-01-05 10:04:00,1.161,0.673,0,0.7095199999999999,0,0,0.746645460942998
user_5,support,2025-01-05 10:06:00,0.96,0.755,0,0.70908,0,0,0.8006629134412386
user_8,finance,2025-01-05 10:08:00,1.063,0.952,0,0.7143,0,0,0.8685902885292047
user_249,engineering,2025-01-05 10:10:00,0.529,0.831,0,0.71428,0,0,0.8765590429275159
user_69,support,2025-01-05 10:12:00,1.567,0.963,0,0.72372,0,0,0.819788318085855
user_70,engineering,2025-01-05 10:14:00,1.227,0.844,0,0.72744,0,0,0.808078536242083
user_233,sales,2025-01-05 10:16:00,1.865,0.662,0,0.72068,0,0,0.6679315974665729
user_217,sales,2025-01-05 10:18:00,0.769,0.382,0,0.7176799999999999,0,0,0.6716247712878255
user_92,engineering,2025-01-05 10:20:00,1.087,0.847,0,0.71976,0,0,0.8240568613652357
user_260,engineering,2025-01-05 10:22:00,0.555,0.938,0,0.72528,0,0,0.9166144968332159
user_282,engineering,2025-01-05 10:24:00,1.319,0.712,0,0.72476,0,0,0.7455670654468685
user_196,hr,2025-01-05 10:26:00,1.196,0.896,0,0.72434,0,0,0.8321508796622097
user_115,finance,2025-01-05 10:28:00,1.439,0.746,0,0.7254,0,0,0.7464999296270232
user_217,sales,2025-01-05 10:30:00,1.098,0.726,0,0.7299,0,0,0.7744957072484167
user_3,sales,2025-01-05 10:32:00,1.503,0.708,0,0.7373599999999999,0,0,0.7245441238564392
user_255,finance,2025-01-05 10:34:00,1.463,0.392,0,0.73018,0,0,0.6023665024630542
user_256,hr,2025-01-05 10:36:00,0.783,0.646,0,0.7298600000000001,0,0,0.7757469387755103
user_210,sales,2025-01-05 10:38:00,1.181,0.718,0,0.72868,0,0,0.7625342716396903
user_295,hr,2025-01-05 10:40:00,0.881,0.588,0,0.72506,0,0,0.7422021111893033
user_17,support,2025-01-05 10:42:00,0.815,0.978,0,0.72894,0,0,0.905169035890218
user_290,engineering,2025-01-05 10:44:00,0.879,0.446,0,0.7231000000000001,0,0,0.685613230119634
user_188,support,2025-01-05 10:46:00,1.217,0.654,0,0.72146,0,0,0.7331341308937367
user_297,engineering,2025-01-05 10:48:00,1.049,0.876,0,0.72476,0,0,0.83966812104152
user_40,finance,2025-01-05 10:50:00,1.084,0.699,0,0.7216999999999999,0,0,0.7651735397607319
user_269,hr,2025-01-05 10:52:00,0.461,0.661,0,0.7180599999999999,0,0,0.8157370865587614
user_238,sales,2025-01-05 10:54:00,1.066,0.802,0,0.7222799999999999,0,0,0.8082736101337087
user_40,sales,2025-01-05 10:56:00,0.36,0.569,0,0.72276,0,0,0.7895985925404645
user_45,finance,2025-01-05 10:58:00,1.386,0.753,0,0.7204,0,0,0.7548945812807881
user_241,support,2025-01-05 11:00:00,0.928,0.814,0,0.7231799999999999,0,0,0.8276408163265305
user_276,sales,2025-01-05 11:02:00,1.006,0.874,0,0.7233000000000002,0,0,0.8434071780436312
user_159,sales,2025-01-05 11:04:00,0.909,0.622,0,0.7184200000000002,0,0,0.7528464461646727
user_27,hr,2025-01-05 11:06:00,2.421,0.841,0,0.7202,0,0,0.6808405348346236
user_273,support,2025-01-05 11:08:00,0.829,0.693,0,0.72006,0,0,0.7896912033779029
user_240,engineering,2025-01-05 11:10:00,0.911,0.524,0,0.71772,0,0,0.7134353272343419
user_262,engineering,2025-01-05 11:12:00,1.037,0.767,0,0.71306,0,0,0.7973348346235045
user_293,hr,2025-01-05 11:14:00,1.843,0.731,0,0.71768,0,0,0.6978539057002111
user_215,hr,2025-01-05 11:16:00,0.968,0.964,0,0.72564,0,0,0.8834184377199155
user_150,hr,2025-01-05 11:18:00,1.786,0.766,0,0.7273,0,0,0.7178707952146376
user_85,support,2025-01-05 11:20:00,1.208,0.8,0,0.7282000000000001,0,0,0.7924841660802253
user_155,sales,2025-01-05 11:22:00,0.904,0.746,0,0.72976,0,0,0.8029742434904996
user_133,support,2025-01-05 11:24:00,0.886,0.466,0,0.72746,0,0,0.6928743138634763
user_242,sales,2025-01-05 11:26:00,0.793,0.777,0,0.73122,0,0,0.8270913441238565
user_86,sales,2025-01-05 11:28:00,1.313,0.945,0,0.7439199999999999,0,0,0.8394004222378606
user_26,hr,2025-01-05 11:30:00,0.962,0.65,0,0.7406999999999999,0,0,0.7584517945109077
user_13,hr,2025-01-05 11:32:00,1.477,0.813,0,0.73988,0,0,0.7692886699507389
user_248,support,2025-01-05 11:34:00,2.131,0.769,0,0.73752,0,0,0.6826527797325828
user_64,sales,2025-01-05 11:36:00,1.793,0.909,0,0.73868,0,0,0.77433187895848
user_39,hr,2025-01-05 11:38:00,0.866,0.541,0,0.73348,0,0,0.724985503166784
user_129,finance,2025-01-05 11:40:00,1.045,0.868,0,0.7387600000000001,0,0,0.8368903589021817
user_143,hr,2025-01-05 11:42:00,1.858,0.314,0,0.7322200000000001,0,0,0.5294705137227305
user_131,support,2025-01-05 11:44:00,0.79,0.8,0,0.73476,0,0,0.8366080225193526
user_57,sales,2025-01-05 11:46:00,1.498,0.607,0,0.7317999999999999,0,0,0.684671921182266
user_89,sales,2025-01-05 11:48:00,0.885,0.514,0,0.72304,0,0,0.7121798733286417
user_77,engineering,2025-01-05 11:50:00,1.979,0.778,0,0.7219800000000001,0,0,0.70229781843772
user_189,finance,2025-01-05 11:52:00,0.879,0.917,0,0.72106,0,0,0.8740132301196342
user_133,finance,2025-01-05 11:54:00,1.293,0.944,0,0.7230599999999999,0,0,0.8411116115411683
user_248,finance,2025-01-05 11:56:00,1.926,0.608,0,0.7219800000000001,0,0,0.6398924700914849
user_270,support,2025-01-05 11:58:00,1.788,0.92,0,0.7327400000000001,0,0,0.7792596762843069
user_175,support,2025-01-05 12:00:00,1.415,0.826,0,0.73232,0,0,0.7810333567909923
user_74,sales,2025-01-05 12:02:00,1.259,0.583,0,0.7252200000000001,0,0,0.7003006333567909
user_78,engineering,2025-01-05 12:04:00,0.608,0.991,0,0.7308000000000001,0,0,0.9322198451794512
user_211,engineering,2025-01-05 12:06:00,1.292,0.713,0,0.72714,0,0,0.7488171710063336
user_121,engineering,2025-01-05 12:08:00,1.485,0.649,0,0.7252,0,0,0.7028441942294159
user_85,finance,2025-01-05 12:10:00,0.99,0.753,0,0.7257399999999999,0,0,0.7966961294862773
user_295,hr,2025-01-05 12:12:00,0.931,0.82,0,0.7279800000000001,0,0,0.8297241379310345
user_27,hr,2025-01-05 12:14:00,1.135,0.819,0,0.7365200000000001,0,0,0.8077900070372976
user_59,support,2025-01-05 12:16:00,1.478,0.912,0,0.7418399999999999,0,0,0.8087831104855736
user_85,engineering,2025-01-05 12:18:00,1.046,0.605,0,0.73958,0,0,0.7315847994370162
